Referencia;Descripcion;PVP;NETOS;NETOS_GRANDE_CUENTAS;CANTIDAD;PRECIO_ESTANDAR;CONDICIONES_NETO;CONDICION_NETO_GC;PRECIO_GRUPO1;PRECIO_GRUPO3;PRECIO_CECOFERSA
8716545N3;Panle direccional estrecho R/B TB-2 165x45 cm Reflex III;249,36;;;;124,68;Sin precio neto;Sin precio neto G.C.;119,6928;124,68;119,6928
8719595N1;Panel direccional alto R/B TB-1 195x95 cm Reflex I;413,7;;;;206,85;Sin precio neto;Sin precio neto G.C.;198,576;206,85;198,576
8719595N2;Panel direccional alto R/B TB-1 195x95 cm Reflex II;482;;;;241;Sin precio neto;Sin precio neto G.C.;231,36;241;231,36
8719595N3;Panel direccional alto R/B TB-1 195x95 cm Reflex III;640,9;;;;320,45;Sin precio neto;Sin precio neto G.C.;307,632;320,45;307,632
878040N1;Panel direccional estrecho R/B TB-2 80x40 cm Reflex I;86;;;;43;Sin precio neto;Sin precio neto G.C.;41,28;43;41,28
878040N2;Panel direccional estrecho R/B TB-2 80x40 cm Reflex II;132,4;;;;66,2;Sin precio neto;Sin precio neto G.C.;63,552;66,2;63,552
878040N3;Panel direccional estrecho R/B TB-2 80x40 cm Reflex III;162,8;;;;81,4;Sin precio neto;Sin precio neto G.C.;78,144;81,4;78,144
8800N;Señal 30 cm metálica STOP Normal;16,5;;;;8,25;Sin precio neto;Sin precio neto G.C.;7,92;8,25;7,92
8800N1;Señal 30 cm metálica STOP Nivel 1;18,5;;;;9,25;Sin precio neto;Sin precio neto G.C.;8,88;9,25;8,88
88140251;Valla movil para obras TB-5;161,9;;;;80,95;Sin precio neto;Sin precio neto G.C.;77,712;80,95;77,712
8819560N1;Panel Hastial 195x60 cm Reflex I 50%;268;;;;134;Sin precio neto;Sin precio neto G.C.;128,64;134;128,64
883010N1;Piqueta 30x10 cm TB-7 NI;23,5;;;;11,75;Sin precio neto;Sin precio neto G.C.;11,28;11,75;11,28
884030N1;Plac 40x30 cm Escalon Lateral c/piqueta Reflex;48,6;;;;24,3;Sin precio neto;Sin precio neto G.C.;23,328;24,3;23,328
8840N1;Piqueta 40 cm de jalonamiento TB-11 Reflex;17,6;;;;8,8;Sin precio neto;Sin precio neto G.C.;8,448;8,8;8,448
887015DN1;Baliza de señalizacion obra TB-8 NI Derecha;78,5;;;;39,25;Sin precio neto;Sin precio neto G.C.;37,68;39,25;37,68
887015IN1;Baliza de señalizacion obra TB-9 NI Izquierda;78,5;;;;39,25;Sin precio neto;Sin precio neto G.C.;37,68;39,25;37,68
889530N1;Panel Hastial 95x30 cm Reflex I 50%;116;;;;58;Sin precio neto;Sin precio neto G.C.;55,68;58;55,68
889530N2;Panel Hastial 95x30 cm Reflex II 50%;138;;;;69;Sin precio neto;Sin precio neto G.C.;66,24;69;66,24
9000;Reductor velocidad 60x50x4.5 cm Mod. G;42,5;;;;21,25;Sin precio neto;Sin precio neto G.C.;20,4;21,25;20,4
9001;Extremo reductor veloc. 60x25x4,5 cm Mod. G;27,5;;;;13,75;Sin precio neto;Sin precio neto G.C.;13,2;13,75;13,2
9004;Reductor velocidad 40x50x4.5 cm Mod. F;36,7;;;;18,35;Sin precio neto;Sin precio neto G.C.;17,616;18,35;17,616
9005;Extremo reductor veloc. 40x25x4.5 cm Mod. F;25,5;;;;12,75;Sin precio neto;Sin precio neto G.C.;12,24;12,75;12,24
9006;Reductor velocidad 30x33x4 cm Mod. E;29,3;;;;14,65;Sin precio neto;Sin precio neto G.C.;14,064;14,65;14,064
9007;Extremo reductor velocid. 30x15x4 cm Mod. E;18,8;;;;9,4;Sin precio neto;Sin precio neto G.C.;9,024;9,4;9,024
9008;Reductor velocidad 90x50x5 cm Mod. H;75,4;;;;37,7;Sin precio neto;Sin precio neto G.C.;36,192;37,7;36,192
9009;Extremo reductor veloc. 90x25x5 cm Mod. H;42,5;;;;21,25;Sin precio neto;Sin precio neto G.C.;20,4;21,25;20,4
9010;Reductor velocidad High impact Amarillo;28;;;;14;Sin precio neto;Sin precio neto G.C.;13,44;14;13,44
9011;Reductor velocidad High impact Negro;28;;;;14;Sin precio neto;Sin precio neto G.C.;13,44;14;13,44
9012;Extremo reductor velocidad High Impact amarillo;9;;;;4,5;Sin precio neto;Sin precio neto G.C.;4,32;4,5;4,32
9013;Extremo reductor velocidad High Impact negro;9;;;;4,5;Sin precio neto;Sin precio neto G.C.;4,32;4,5;4,32
90135N;Señal MOPU T.D. 135 cm N;180,06;;;;90,03;Sin precio neto;Sin precio neto G.C.;86,4288;90,03;86,4288
90135N1;Señal MOPU T.D. 135 cm NI;198,18;;;;99,09;Sin precio neto;Sin precio neto G.C.;95,1264;99,09;95,1264
90135N2;Señal MOPU T.D. 135 cm NII;265,58;;;;132,79;Sin precio neto;Sin precio neto G.C.;127,4784;132,79;127,4784
90135N3;Señal MOPU T.D. 135 cm NIII;351,9;;;;175,95;Sin precio neto;Sin precio neto G.C.;168,912;175,95;168,912
9014;Reductor velocidad High impact Amarillo pasacables;26;;;;13;Sin precio neto;Sin precio neto G.C.;12,48;13;12,48
9015;Reductor velocidad High impact Negro pasacables;26;;;;13;Sin precio neto;Sin precio neto G.C.;12,48;13;12,48
9016;Reductor velocidad Ovaglint 200x120x28 mm;9;;;;4,5;Sin precio neto;Sin precio neto G.C.;4,32;4,5;4,32
90175N1;Señal MOPU T.D. 175 cm NI;390,32;;;;195,16;Sin precio neto;Sin precio neto G.C.;187,3536;195,16;187,3536
90175N2;Señal MOPU T.D. 175 cm NII;437,26;;;;218,63;Sin precio neto;Sin precio neto G.C.;209,8848;218,63;209,8848
90175N3;Señal MOPU T.D. 175 cm NIII;627,98;;;;313,99;Sin precio neto;Sin precio neto G.C.;301,4304;313,99;301,4304
9070N;Señal MOPU T.D. 70 cm N;57,92;;;;28,96;Sin precio neto;Sin precio neto G.C.;27,8016;28,96;27,8016
9070N1;Señal MOPU T.D. 70 cm NI;72,12;;;;36,06;Sin precio neto;Sin precio neto G.C.;34,6176;36,06;34,6176
9070N2;Señal MOPU T.D. 70 cm NII;90,14;;;;45,07;Sin precio neto;Sin precio neto G.C.;43,2672;45,07;43,2672
9070N3;Señal MOPU T.D. 70 cm NIII;118,8;;;;59,4;Sin precio neto;Sin precio neto G.C.;57,024;59,4;57,024
9090N;Señal MOPU T.D. 90 cm N;83,32;;;;41,66;Sin precio neto;Sin precio neto G.C.;39,9936;41,66;39,9936
9090N1;Señal MOPU T.D. 90 cm NI;101,8;;;;50,9;Sin precio neto;Sin precio neto G.C.;48,864;50,9;48,864
9090N2;Señal MOPU T.D. 90 cm NII;132,66;;;;66,33;Sin precio neto;Sin precio neto G.C.;63,6768;66,33;63,6768
9090N3;Señal MOPU T.D. 90 cm NIII;176,28;;;;88,14;Sin precio neto;Sin precio neto G.C.;84,6144;88,14;84,6144
91120N;Señal MOPU R.D. 120cm N;262,5;;;;131,25;Sin precio neto;Sin precio neto G.C.;126;131,25;126
91120N1;Señal MOPU R.D. 120cm NI;329,04;;;;164,52;Sin precio neto;Sin precio neto G.C.;157,9392;164,52;157,9392
91120N2;Señal MOPU R.D. 120 cm NII;388,96;;;;194,48;Sin precio neto;Sin precio neto G.C.;186,7008;194,48;186,7008
91120N3;Señal MOPU R.D. 120 cm NIII;579,52;;;;289,76;Sin precio neto;Sin precio neto G.C.;278,1696;289,76;278,1696
9160N;Señal MOPU R.D. 60 cm N;71,96;;;;35,98;Sin precio neto;Sin precio neto G.C.;34,5408;35,98;34,5408
9160N1;Señal MOPU R.D. 60 cm NI;82,96;;;;41,48;Sin precio neto;Sin precio neto G.C.;39,8208;41,48;39,8208
9160N2;Señal MOPU R.D. 60 cm NII;118,52;;;;59,26;Sin precio neto;Sin precio neto G.C.;56,8896;59,26;56,8896
9160N3;Señal MOPU R.D, 60 cm NIII;161,88;;;;80,94;Sin precio neto;Sin precio neto G.C.;77,7024;80,94;77,7024
9160NE;Señal cuadrada 60 cm Normal recarga eléctrica;62;;;;31;Sin precio neto;Sin precio neto G.C.;29,76;31;29,76
9190N;Señal MOPU R.D. 90 cm N;158,22;;;;79,11;Sin precio neto;Sin precio neto G.C.;75,9456;79,11;75,9456
9190N1;Señal MOPU R.D. 90 cm NI;175,04;;;;87,52;Sin precio neto;Sin precio neto G.C.;84,0192;87,52;84,0192
9190N2;Señal MOPU R.D. 90 cm NII;228,34;;;;114,17;Sin precio neto;Sin precio neto G.C.;109,6032;114,17;109,6032
9190N3;Señal MOPU R.D. 90 cm NIII;345,02;;;;172,51;Sin precio neto;Sin precio neto G.C.;165,6096;172,51;165,6096
9210;Pack 10 uds adhesivos 10x15 riesgo electrico;8,4;;;;4,2;Sin precio neto;Sin precio neto G.C.;4,032;4,2;4,032
925170N2;Señal MOPU informativa 25x170 cm Reflex II;208,8;;;;104,4;Sin precio neto;Sin precio neto G.C.;100,224;104,4;100,224
9260N;Señal MOPU R2 60 cm N;63,9;;;;31,95;Sin precio neto;Sin precio neto G.C.;30,672;31,95;30,672
9260N1;Señal MOPU R2 60 cm NI;86,9;;;;43,45;Sin precio neto;Sin precio neto G.C.;41,712;43,45;41,712
9260N2;Señal MOPU R2 60 cm NII;124,4;;;;62,2;Sin precio neto;Sin precio neto G.C.;59,712;62,2;59,712
9260N3;Señal MOPU R2 60 cm NIII;152,94;;;;76,47;Sin precio neto;Sin precio neto G.C.;73,4112;76,47;73,4112
9290N;Señal MOPU R2 90 cm N;138,44;;;;69,22;Sin precio neto;Sin precio neto G.C.;66,4512;69,22;66,4512
9290N1;Señal MOPU R2 90 cm NI;168,2;;;;84,1;Sin precio neto;Sin precio neto G.C.;80,736;84,1;80,736
9290N2;Señal MOPU R2 90 cm NII;245,14;;;;122,57;Sin precio neto;Sin precio neto G.C.;117,6672;122,57;117,6672
9290N3;Señal MOPU R2 90 cm NIII;326,38;;;;163,19;Sin precio neto;Sin precio neto G.C.;156,6624;163,19;156,6624
9340N;Señal MOPU C.D. 40x40cm N;47,04;;;;23,52;Sin precio neto;Sin precio neto G.C.;22,5792;23,52;22,5792
9340N1;Señal MOPU C.D, 40x40cm NI;53,58;;;;26,79;Sin precio neto;Sin precio neto G.C.;25,7184;26,79;25,7184
9340N2;Señal MOPU C.D. 40x40cm NII;74,96;;;;37,48;Sin precio neto;Sin precio neto G.C.;35,9808;37,48;35,9808
9340N3;Señal MOPU C.D. 40x40 cm NIII;112,38;;;;56,19;Sin precio neto;Sin precio neto G.C.;53,9424;56,19;53,9424
9360N;Señal MOPU C.D. 60x60cm N;62,5;;;;31,25;Sin precio neto;Sin precio neto G.C.;30;31,25;30
9360N1;Señal MOPU C.D. 60x60cm NI;82,5;;;;41,25;Sin precio neto;Sin precio neto G.C.;39,6;41,25;39,6
9360N2;Señal MOPU C.D. 60x60cm NII;98,5;;;;49,25;Sin precio neto;Sin precio neto G.C.;47,28;49,25;47,28
9360N3;Señal MOPU C.D. 60x60cm NIII;165;;;;82,5;Sin precio neto;Sin precio neto G.C.;79,2;82,5;79,2
9390N;Señal MOPU C.D. 90x90 cm N;138,5;;;;69,25;Sin precio neto;Sin precio neto G.C.;66,48;69,25;66,48
9390N1;Señal MOPU C.D. 90x90 cm NI;188,02;;;;94,01;Sin precio neto;Sin precio neto G.C.;90,2496;94,01;90,2496
9390N2;Señal MOPU C.D. 90x90 cm NII;273,64;;;;136,82;Sin precio neto;Sin precio neto G.C.;131,3472;136,82;131,3472
9390N3;Señal MOPU C.D. 90x90 cm NIII;377,44;;;;188,72;Sin precio neto;Sin precio neto G.C.;181,1712;188,72;181,1712
94120180N1;Rectangulo MOPU 120x180 cm Reflex I;436,5;;;;218,25;Sin precio neto;Sin precio neto G.C.;209,52;218,25;209,52
94120180N2;Rectangulo MOPU 120x180 cm Reflex II;595;;;;297,5;Sin precio neto;Sin precio neto G.C.;285,6;297,5;285,6
94120180N3;Rectangulo MOPU 120x180 cm Reflex III;855;;;;427,5;Sin precio neto;Sin precio neto G.C.;410,4;427,5;410,4
94120210N1;Rectangulo MOPU 120x210 cm Reflex I;580,6;;;;290,3;Sin precio neto;Sin precio neto G.C.;278,688;290,3;278,688
94120210N2;Rectangulo MOPU 120x210 cm Reflex II;880;;;;440;Sin precio neto;Sin precio neto G.C.;422,4;440;422,4
94120210N3;Rectangulo MOPU 120x210 cm Reflex III;1.220,00;;;;610;Sin precio neto;Sin precio neto G.C.;585,6;610;585,6
944060N;Rectangulo MOPU 40x60 cm Normal;66;;;;33;Sin precio neto;Sin precio neto G.C.;31,68;33;31,68
944060N1;Rectangulo MOPU 40x60 cm Reflex I;78;;;;39;Sin precio neto;Sin precio neto G.C.;37,44;39;37,44
944060N2;Rectangulo MOPU 40x60 cm Reflex II;86;;;;43;Sin precio neto;Sin precio neto G.C.;41,28;43;41,28
944060N3;Rectangulo MOPU 40x60 cm Reflex III;125,82;;;;62,91;Sin precio neto;Sin precio neto G.C.;60,3936;62,91;60,3936
9460120N;Rectangulo MOPU 60x120 cm Normal;168;;;;84;Sin precio neto;Sin precio neto G.C.;80,64;84;80,64
9460120N1;Rectangulo MOPU 60x120 cm Reflex I;199,16;;;;99,58;Sin precio neto;Sin precio neto G.C.;95,5968;99,58;95,5968
9460120N2;Rectangulo MOPU 60x120 cm Reflex II;262,08;;;;131,04;Sin precio neto;Sin precio neto G.C.;125,7984;131,04;125,7984
9460120N3;Rectangulo MOPU 60x120 cm Reflex III;335,5;;;;167,75;Sin precio neto;Sin precio neto G.C.;161,04;167,75;161,04
946090N;Rectangulo MOPU 60x90 cm Normal;131,48;;;;65,74;Sin precio neto;Sin precio neto G.C.;63,1104;65,74;63,1104
946090N1;Rectangulo MOPU 60x90 cm Reflex I;144,18;;;;72,09;Sin precio neto;Sin precio neto G.C.;69,2064;72,09;69,2064
946090N2;Rectangulo MOPU 60x90 cm Reflex II;201,82;;;;100,91;Sin precio neto;Sin precio neto G.C.;96,8736;100,91;96,8736
946090N3;Rectangulo MOPU 60x90 cm Reflex III;264,52;;;;132,26;Sin precio neto;Sin precio neto G.C.;126,9696;132,26;126,9696
9490135N;Rectangulo MOPU 90x135 cm Normal;231,92;;;;115,96;Sin precio neto;Sin precio neto G.C.;111,3216;115,96;111,3216
9490135N1;Rectangulo MOPU 90x135 cm Reflex I;534,48;;;;267,24;Sin precio neto;Sin precio neto G.C.;256,5504;267,24;256,5504
9490135N2;Rectangulo MOPU 90x135 cm Reflex II;405;;;;202,5;Sin precio neto;Sin precio neto G.C.;194,4;202,5;194,4
9490135N3;Rectangulo MOPU 90x135 cm Reflex III;535;;;;267,5;Sin precio neto;Sin precio neto G.C.;256,8;267,5;256,8
9500N;Señal Aluminio Triangular 70 cm Normal;54;;;;27;Sin precio neto;Sin precio neto G.C.;25,92;27;25,92
9500N1;Señal Aluminio Triangular 70 cm Nivel 1;60;;;;30;Sin precio neto;Sin precio neto G.C.;28,8;30;28,8
954020N;Señal MOPU complementaria 40x20 cm Normal;38;;;;19;Sin precio neto;Sin precio neto G.C.;18,24;19;18,24
954020N1;Señal MOPU complementaria 40x20 cm Reflex I;44,5;;;;22,25;Sin precio neto;Sin precio neto G.C.;21,36;22,25;21,36
954020N2;Señal MOPU complementaria 40x20 cm Reflex II;54,5;;;;27,25;Sin precio neto;Sin precio neto G.C.;26,16;27,25;26,16
954020N3;Señal MOPU complemenaria 40x20 cm Reflex III;62,8;;;;31,4;Sin precio neto;Sin precio neto G.C.;30,144;31,4;30,144
956020N;Señal MOPU complementaria 60x20 cm Normal;46,8;;;;23,4;Sin precio neto;Sin precio neto G.C.;22,464;23,4;22,464
956020N1;Señal MOPU complementaria 60x20 cm Reflex I;64,5;;;;32,25;Sin precio neto;Sin precio neto G.C.;30,96;32,25;30,96
956020N2;Señal MOPU complementaria 60x20 cm Reflex II;70;;;;35;Sin precio neto;Sin precio neto G.C.;33,6;35;33,6
956020N3;Señal MOPU complementaria 60x20 cm Reflex III;79,5;;;;39,75;Sin precio neto;Sin precio neto G.C.;38,16;39,75;38,16
956030N;Señal MOPU complementaria 60x30 cm Normal;58,5;;;;29,25;Sin precio neto;Sin precio neto G.C.;28,08;29,25;28,08
956030N1;Señal MOPU complementaria 60x30 cm Reflex I;56,5;;;;28,25;Sin precio neto;Sin precio neto G.C.;27,12;28,25;27,12
956030N2;Señal MOPU complementaria 60x30 cm Reflex II;78,8;;;;39,4;Sin precio neto;Sin precio neto G.C.;37,824;39,4;37,824
956030N3;Señal MOPu complementaria 60x30 cm Reflex III;98,8;;;;49,4;Sin precio neto;Sin precio neto G.C.;47,424;49,4;47,424
956040N;Señal MOPU complementaria 60x40 cm Normal;78,4;;;;39,2;Sin precio neto;Sin precio neto G.C.;37,632;39,2;37,632
956040N1;Señal MOPU complementaria 60x40 cm Reflex I;79,8;;;;39,9;Sin precio neto;Sin precio neto G.C.;38,304;39,9;38,304
956040N2;Señal MOPU complementaria 60x40 cm Reflex II;84,5;;;;42,25;Sin precio neto;Sin precio neto G.C.;40,56;42,25;40,56
956040N3;Señal MOPU complementaria 60x40 cm Reflex III;128,5;;;;64,25;Sin precio neto;Sin precio neto G.C.;61,68;64,25;61,68
958040N;Señal MOPU complementaria 80x40 Normal;69,5;;;;34,75;Sin precio neto;Sin precio neto G.C.;33,36;34,75;33,36
958040N1;Señal MOPU complementaria 80x40 cm Reflex I;94,5;;;;47,25;Sin precio neto;Sin precio neto G.C.;45,36;47,25;45,36
958040N2;Señal MOPU complementaria 80x40 cm Reflex II;118,5;;;;59,25;Sin precio neto;Sin precio neto G.C.;56,88;59,25;56,88
958040N3;Señal MOPu complementaria 80x40 cm Reflex III;149,5;;;;74,75;Sin precio neto;Sin precio neto G.C.;71,76;74,75;71,76
958520N;Señal MOPU complementaria 85x20 Normal;68,8;;;;34,4;Sin precio neto;Sin precio neto G.C.;33,024;34,4;33,024
958520N1;Señal MOPU complementaria 85x20 cm Reflex I;70,5;;;;35,25;Sin precio neto;Sin precio neto G.C.;33,84;35,25;33,84
958520N2;Señal MOPU complementaria 85x20 cm Reflex II;99,8;;;;49,9;Sin precio neto;Sin precio neto G.C.;47,904;49,9;47,904
958520N3;Señal MOPU complementaria 85x20 cm Reflex III;94,5;;;;47,25;Sin precio neto;Sin precio neto G.C.;45,36;47,25;45,36
959030N;Señal MOPU complementaria 90x30 cm Normal;81,5;;;;40,75;Sin precio neto;Sin precio neto G.C.;39,12;40,75;39,12
959030N1;Señal MOPU complementario 90x30 cm Reflex I;86,5;;;;43,25;Sin precio neto;Sin precio neto G.C.;41,52;43,25;41,52
959030N2;Señal MOPU complementaria 90x30 cm Reflex II;114,6;;;;57,3;Sin precio neto;Sin precio neto G.C.;55,008;57,3;55,008
959030N3;Señal MOPU complementaria 90x30 cm Reflex III;142,5;;;;71,25;Sin precio neto;Sin precio neto G.C.;68,4;71,25;68,4
9600N;Señal Aluminio Circular 60 cm Normal;56;;;;28;Sin precio neto;Sin precio neto G.C.;26,88;28;26,88
9600N1;Señal Aluminio Circular 60 cm Nivel 1;62;;;;31;Sin precio neto;Sin precio neto G.C.;29,76;31;29,76
9625120N;Señal MOPU informativa 25x120 cm Normal;130,76;;;;65,38;Sin precio neto;Sin precio neto G.C.;62,7648;65,38;62,7648
9625120N1;Señal MOPU informativa 25x120 cm Reflex I;138,4;;;;69,2;Sin precio neto;Sin precio neto G.C.;66,432;69,2;66,432
9625120N1F;Señal MOPU informativa 25x120 Nivel 1 Flechada;136,7;;;;68,35;Sin precio neto;Sin precio neto G.C.;65,616;68,35;65,616
9625120N2;Señal MOPU informativa 25x120 cm Reflex II;152;;;;76;Sin precio neto;Sin precio neto G.C.;72,96;76;72,96
9625120N2F;Señal MOPU informativa 25x120 Nivel 2 Flechada;152,4;;;;76,2;Sin precio neto;Sin precio neto G.C.;73,152;76,2;73,152
9625120N3;Señal MOPU informativa 25x120 cm Reflex III;218,4;;;;109,2;Sin precio neto;Sin precio neto G.C.;104,832;109,2;104,832
9625120N3F;Señal MOPU informativa 25x120 Nivel 3 Flechada;220,4;;;;110,2;Sin precio neto;Sin precio neto G.C.;105,792;110,2;105,792
9625120NF;Señal MOPU informativa 25x120 Normal Flechada;124,7;;;;62,35;Sin precio neto;Sin precio neto G.C.;59,856;62,35;59,856
962570N;Señal MOPU informativa 25x70 cm Normal;74;;;;37;Sin precio neto;Sin precio neto G.C.;35,52;37;35,52
962570N1;Señal MOPU informativa 25x70 cm Reflex I;83,9;;;;41,95;Sin precio neto;Sin precio neto G.C.;40,272;41,95;40,272
962570N1F;Señal MOPU informativa 25x70 cm Nivel 1 Flechada;83,9;;;;41,95;Sin precio neto;Sin precio neto G.C.;40,272;41,95;40,272
962570N2;Señal MOPU informativa 25x70 cm Reflex II;95,46;;;;47,73;Sin precio neto;Sin precio neto G.C.;45,8208;47,73;45,8208
962570N2F;Señal MOPU informativa 25x70 cm Nivel 2 Flechada;95,46;;;;47,73;Sin precio neto;Sin precio neto G.C.;45,8208;47,73;45,8208
962570N3;Señal MOPU informativa 25x70 cm Reflex III;107;;;;53,5;Sin precio neto;Sin precio neto G.C.;51,36;53,5;51,36
962570N3F;Señal MOPU informativa 25x70 cm Nivel 3 Flechada;108;;;;54;Sin precio neto;Sin precio neto G.C.;51,84;54;51,84
962570NF;Señal MOPU informativa 25x70 cm Normal flechada;78,66;;;;39,33;Sin precio neto;Sin precio neto G.C.;37,7568;39,33;37,7568
962595N;Señal MOPU informativa 25x95 cm Normal;80,76;;;;40,38;Sin precio neto;Sin precio neto G.C.;38,7648;40,38;38,7648
962595N1;Señal MOPU informativa 25x95 cm Reflex I;92,26;;;;46,13;Sin precio neto;Sin precio neto G.C.;44,2848;46,13;44,2848
962595N3;Señal MOPU informativa 25x95 cm Reflex III;125,7;;;;62,85;Sin precio neto;Sin precio neto G.C.;60,336;62,85;60,336
9630120N;Señal MOPU informativa 30x120 cm Normal;107;;;;53,5;Sin precio neto;Sin precio neto G.C.;51,36;53,5;51,36
9630120N1;Señal MOPU informativa 30x120 cm Reflex I;135,8;;;;67,9;Sin precio neto;Sin precio neto G.C.;65,184;67,9;65,184
9630145N;Señal MOPU informativa 30x145 cm Normal;170,1;;;;85,05;Sin precio neto;Sin precio neto G.C.;81,648;85,05;81,648
9630145N1;Señal MOPU informativa 30x145 cm Reflex I;161;;;;80,5;Sin precio neto;Sin precio neto G.C.;77,28;80,5;77,28
9630145N1F;Señal informativa 30x145 cm Nivel 1 Flechada;168,9;;;;84,45;Sin precio neto;Sin precio neto G.C.;81,072;84,45;81,072
9630145N2;Señal MOPU informativa 30x145 cm Reflex II;205;;;;102,5;Sin precio neto;Sin precio neto G.C.;98,4;102,5;98,4
9630145N2F;Señal informativa 30x145 cm Nivel 2 Flechada;204,66;;;;102,33;Sin precio neto;Sin precio neto G.C.;98,2368;102,33;98,2368
9630145N3;Señal MOPu informativa 30x145 cm Reflex III;212;;;;106;Sin precio neto;Sin precio neto G.C.;101,76;106;101,76
9630145N3F;Señal informativa 30x145 cm Nivel 3 Flechada;235;;;;117,5;Sin precio neto;Sin precio neto G.C.;112,8;117,5;112,8
9630145NF;Señal informativa 30x145 cm Normal Flechada;138,3;;;;69,15;Sin precio neto;Sin precio neto G.C.;66,384;69,15;66,384
963095N;Señal MOPU informativa 30x95 cm Normal;95,8;;;;47,9;Sin precio neto;Sin precio neto G.C.;45,984;47,9;45,984
963095N1;Señal MOPU informativa 30x95 cm Reflex I;105,8;;;;52,9;Sin precio neto;Sin precio neto G.C.;50,784;52,9;50,784
963095N1F;Señal MOPU informativa 30x95 Nivel 1 Flechada;105,84;;;;52,92;Sin precio neto;Sin precio neto G.C.;50,8032;52,92;50,8032
963095N2;Señal MOPU informativa 30x95 cm Reflex II;118,65;;;;59,325;Sin precio neto;Sin precio neto G.C.;56,952;59,325;56,952
963095N2F;Señal MOPU informativa 30x95 Nivel 2 Flechada;122,66;;;;61,33;Sin precio neto;Sin precio neto G.C.;58,8768;61,33;58,8768
963095N3;Señal MOPU informativa 30x95 cm Reflex III;128;;;;64;Sin precio neto;Sin precio neto G.C.;61,44;64;61,44
963095N3F;Señal MOPU informativa 30x95 Nivel 3 Flechada;134,3;;;;67,15;Sin precio neto;Sin precio neto G.C.;64,464;67,15;64,464
963095NF;Señal MOPU informativa 30x95 Normal Flechada;94,3;;;;47,15;Sin precio neto;Sin precio neto G.C.;45,264;47,15;45,264
9640120N;Señal MOPU informativa 40x120 cm Normal;158,4;;;;79,2;Sin precio neto;Sin precio neto G.C.;76,032;79,2;76,032
9640120N1;Señal MOPU informativa 40x120 cm Reflex I;146;;;;73;Sin precio neto;Sin precio neto G.C.;70,08;73;70,08
9640120N1F;Señal MOPU informativa 40x120 cm Nivel 1 flechada;157,4;;;;78,7;Sin precio neto;Sin precio neto G.C.;75,552;78,7;75,552
9640120N2;Señal MOPU informativa 40x120 cm Reflex II;175;;;;87,5;Sin precio neto;Sin precio neto G.C.;84;87,5;84
9640120N2F;Señal MOPU informativa 40x120 cm Nivel 2 flechada;182,56;;;;91,28;Sin precio neto;Sin precio neto G.C.;87,6288;91,28;87,6288
9640120N3;Señal MOPU inforrmativa 40x120 cm Reflex III;242;;;;121;Sin precio neto;Sin precio neto G.C.;116,16;121;116,16
9640120N3F;Señal MOPU informativa 40x120 cm Nivel 3 flechada;268,6;;;;134,3;Sin precio neto;Sin precio neto G.C.;128,928;134,3;128,928
9640120NF;Señal MOPU informativa 40x120 cm Normal Flechada;138,4;;;;69,2;Sin precio neto;Sin precio neto G.C.;66,432;69,2;66,432
9640170N1;Señal MOPU complementaria 40x170 Nivel 1;215;;;;107,5;Sin precio neto;Sin precio neto G.C.;103,2;107,5;103,2
9640195N;Señal MOPU informativa 40x195 cm Normal;228,4;;;;114,2;Sin precio neto;Sin precio neto G.C.;109,632;114,2;109,632
9640195N1;Señal MOPU informativa 40x195 cm Nivel 1;245,8;;;;122,9;Sin precio neto;Sin precio neto G.C.;117,984;122,9;117,984
9640195N1F;Señal MOPU informativa 40x195 cm Nivel 1 Flechada;245,8;;;;122,9;Sin precio neto;Sin precio neto G.C.;117,984;122,9;117,984
9640195N2;Señal MOPU informativa 40x195 cm Nivel 2;298,5;;;;149,25;Sin precio neto;Sin precio neto G.C.;143,28;149,25;143,28
9640195N2F;Señal MOPU informativa 40x195 cm Nivel 2 flechada;298,5;;;;149,25;Sin precio neto;Sin precio neto G.C.;143,28;149,25;143,28
9640195N3;Señal MOPU informativa 40x195 cm Nivel 3;314,5;;;;157,25;Sin precio neto;Sin precio neto G.C.;150,96;157,25;150,96
9640195N3F;Señal MOPU informativa 40x195 cm Nivel 3 Flechada;314,5;;;;157,25;Sin precio neto;Sin precio neto G.C.;150,96;157,25;150,96
9640195NF;Señal MOPU informativa 40x195 cm Normal Flechada;228,4;;;;114,2;Sin precio neto;Sin precio neto G.C.;109,632;114,2;109,632
964595N;Señal MOPU informativa 45x95 cm Normal;130,45;;;;65,225;Sin precio neto;Sin precio neto G.C.;62,616;65,225;62,616
964595N1;Señal MOPU informativa 45x95 cm Nivel 1;148,5;;;;74,25;Sin precio neto;Sin precio neto G.C.;71,28;74,25;71,28
964595N1F;Señal MOPU informativa 45x95 cm Nivel 1 Flechada;148,5;;;;74,25;Sin precio neto;Sin precio neto G.C.;71,28;74,25;71,28
